u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19,Ta_idw_06,RH_idw_06,UTCI_06,Ta_idw_07,RH_idw_07,UTCI_07,Ta_idw_08,RH_idw_08,UTCI_08,Ta_idw_09,RH_idw_09,UTCI_09,Ta_idw_10,RH_idw_10,UTCI_10,Ta_idw_11,RH_idw_11,UTCI_11,Ta_idw_12,RH_idw_12,UTCI_12,Ta_idw_13,RH_idw_13,UTCI_13,Ta_idw_14,RH_idw_14,UTCI_14,Ta_idw_15,RH_idw_15,UTCI_15,Ta_idw_16,RH_idw_16,UTCI_16,Ta_idw_17,RH_idw_17,UTCI_17,Ta_idw_18,RH_idw_18,UTCI_18,Ta_idw_19,RH_idw_19,UTCI_19
3958200047,9369012498,392612282,tertiary_link,6.0,16.035585218341968,24.191146850585938,30.376492818196613,42.11960093180338,53.27595011393229,60.884989420572914,63.566365559895836,66.22440592447917,65.48898315429688,66.37465413411458,65.24720255533855,62.36554463704427,59.92162577311198,54.71222941080729,47.45255025227865,29.15978876670301,74.4083786044657,30.5,29.294060760107072,73.85970809324071,32.0,30.0492041581085,71.73468638776541,35.3,31.60068578306735,66.58404961713114,38.9,33.01315725437555,62.20720864939389,41.7,34.237275112989074,58.505469202969444,43.0,34.92559619940312,56.87078156515075,44.2,35.59399577687275,54.48969351346991,44.5,35.73715272849266,53.94847633491564,44.8,36.04111458731742,52.844422061432375,44.7,36.204279681421845,52.17293399086361,44.0,35.624249063871964,53.965337153239794,42.8,35.00170626651582,55.40020442380472,41.1,34.20111724260996,58.205110108866215,38.8
8829144786,2546486034,247789695,footway,2.0,48.77150506328451,24.144147237141926,30.121042887369793,41.40637715657552,52.352254231770836,59.96674092610677,62.61071268717448,65.13316345214844,64.07911682128906,64.87472534179688,62.63245646158854,59.42857360839844,56.693257649739586,51.1751963297526,43.86225382486979,29.168569705926032,74.33609804655784,30.5,29.298528026910855,73.7980162332541,31.9,30.05947130254731,71.66723434562236,35.2,31.629681794211834,66.462439964731,38.7,33.04812481448876,62.07428907503092,41.5,34.25937015356733,58.41981985113369,42.8,34.94775297947227,56.69269111955,43.9,35.608540016522014,54.36176295123755,44.1,35.71110813079636,53.8670748846511,44.4,36.01058973703969,52.74274666104137,44.0,36.19132365735732,52.03809684041048,43.2,35.6179482730785,53.8501252113714,42.0,34.99784451495312,55.238833247844816,40.3,34.20256970261557,58.03027604249112,38.0
2546486034,8829144786,247789695,footway,2.0,48.77150506328451,24.144147237141926,30.121042887369793,41.40637715657552,52.352254231770836,59.96674092610677,62.61071268717448,65.13316345214844,64.07911682128906,64.87472534179688,62.63245646158854,59.42857360839844,56.693257649739586,51.1751963297526,43.86225382486979,29.16856970592615,74.33609804655791,30.5,29.29852802691081,73.79801623325423,31.9,30.059471302547117,71.66723434562338,35.2,31.629681794211834,66.46243996473126,38.7,33.04812481448899,62.074289075030414,41.5,34.25937015356761,58.419819851133234,42.8,34.94775297947236,56.69269111954974,43.9,35.608540016522035,54.36176295123754,44.1,35.711108130796134,53.86707488465122,44.4,36.01058973703915,52.742746661042396,44.0,36.191323657356996,52.038096840410674,43.2,35.617948273078355,53.85012521137134,42.0,34.99784451495276,55.23883324784528,40.3,34.20256970261557,58.03027604249041,38.0
3833006657,3833006545,379955963,residential,6.0,60.85050927089574,24.12493896484375,32.15283203125,42.63834762573242,53.675636291503906,61.31485366821289,64.16099548339844,67.08387756347656,65.80525970458984,66.50458526611328,65.04544830322266,62.099544525146484,59.45050048828125,53.99208450317383,46.758358001708984,29.138146361315783,74.3400806710001,30.4,29.311776722444655,73.78820223986307,32.4,30.1092066397985,71.43168618801263,35.5,31.618157970039597,66.451613013905,39.0,32.96589669361702,62.28430939659753,41.8,34.176822179140444,58.58179966056556,43.1,34.90573765918758,56.683270740228465,44.3,35.59296432083465,54.32475327530636,44.5,35.78014195933372,53.72423967961126,44.8,36.15723194652434,52.39282861634809,44.7,36.26936420639178,51.93412790661278,43.9,35.65632650051557,53.85229683203722,42.7,35.081857315389954,55.15347001528012,41.0,34.193407502618484,58.19276798347308,38.6
3833006545,3833006657,379955963,residential,6.0,60.85050927089574,24.12493896484375,32.15283203125,42.63834762573242,53.675636291503906,61.31485366821289,64.16099548339844,67.08387756347656,65.80525970458984,66.50458526611328,65.04544830322266,62.099544525146484,59.45050048828125,53.99208450317383,46.758358001708984,29.138146361315783,74.3400806710001,30.4,29.311776722444655,73.78820223986307,32.4,30.1092066397985,71.43168618801263,35.5,31.618157970039597,66.451613013905,39.0,32.96589669361702,62.28430939659753,41.8,34.176822179140444,58.58179966056556,43.1,34.90573765918758,56.683270740228465,44.3,35.59296432083465,54.32475327530636,44.5,35.78014195933372,53.72423967961126,44.8,36.15723194652434,52.39282861634809,44.7,36.26936420639178,51.93412790661278,43.9,35.65632650051557,53.85229683203722,42.7,35.081857315389954,55.15347001528012,41.0,34.193407502618484,58.19276798347308,38.6
3833006552,3833006662,379955980,residential,6.0,48.32042421486611,24.147440592447918,31.500839233398438,42.52305603027344,53.625244140625,61.32159932454427,64.11536661783855,66.51183064778645,64.89756266276042,65.39879353841145,64.00696818033855,60.989278157552086,58.20417277018229,48.48564147949219,41.671844482421875,29.135363129608507,74.39305774917985,30.4,29.30810179053409,73.83508956802783,32.3,30.096412014564205,71.5124219864734,35.4,31.59626752515668,66.55068396633644,38.9,32.94403100304308,62.37621537423663,41.8,34.166223897980736,58.63105483751655,43.1,34.888405987582075,56.76294100007759,44.2,35.57993446336618,54.38913543864816,44.3,35.792808918153035,53.739324447550764,44.6,36.16181411870365,52.457278564009115,44.5,36.26582110555641,52.00242848844625,43.7,35.65533470037124,53.913488861117486,42.4,35.07090073426008,55.27333151670028,39.8,34.19063612101567,58.27212864541672,37.5
3833006662,3833006552,379955980,residential,6.0,48.3204242148661,24.147440592447918,31.500839233398438,42.52305603027344,53.625244140625,61.32159932454427,64.11536661783855,66.51183064778645,64.89756266276042,65.39879353841145,64.00696818033855,60.989278157552086,58.20417277018229,48.48564147949219,41.671844482421875,29.135363129608507,74.39305774917985,30.4,29.30810179053409,73.83508956802783,32.3,30.096412014564205,71.5124219864734,35.4,31.59626752515668,66.55068396633644,38.9,32.94403100304308,62.37621537423663,41.8,34.166223897980736,58.63105483751655,43.1,34.888405987582075,56.76294100007759,44.2,35.57993446336618,54.38913543864816,44.3,35.792808918153035,53.739324447550764,44.6,36.16181411870365,52.457278564009115,44.5,36.26582110555641,52.00242848844625,43.7,35.65533470037124,53.913488861117486,42.4,35.07090073426008,55.27333151670028,39.8,34.19063612101567,58.27212864541672,37.5
3833006662,3833006657,379955976,residential,6.0,34.319400351815936,24.143702189127605,31.476837158203125,42.42479960123698,53.60607401529948,61.2340342203776,64.10402933756511,66.47891743977864,65.5548807779948,66.1953837076823,64.77818806966145,61.75929260253906,59.008138020833336,49.30713907877604,42.49445597330729,29.14048268414647,74.32037862004596,30.4,29.31217127806756,73.76934289247764,32.2,30.109242781399708,71.41852924815723,35.4,31.623809964271093,66.42094717250748,38.9,32.9753169380858,62.245089026240755,41.8,34.183145688675424,58.55368551616955,43.1,34.911272306786785,56.673391352027124,44.2,35.595396497235946,54.31440028610626,44.5,35.77238294274897,53.7328183578994,44.7,36.14647463943669,52.40327489244255,44.6,36.26665489476697,51.92435328778076,43.9,35.65422558436214,53.83652579632977,42.6,35.080603609753844,55.123456903546895,40.0,34.19561256443732,58.16254685264593,37.7
3833006657,3833006662,379955976,residential,6.0,34.31940035181594,24.143702189127605,31.476837158203125,42.42479960123698,53.60607401529948,61.2340342203776,64.10402933756511,66.47891743977864,65.5548807779948,66.1953837076823,64.77818806966145,61.75929260253906,59.008138020833336,49.30713907877604,42.49445597330729,29.14048268414647,74.32037862004606,30.4,29.312171278067563,73.7693428924777,32.2,30.109242781399693,71.41852924815734,35.4,31.623809964271057,66.42094717250762,38.9,32.97531693808576,62.24508902624091,41.8,34.1831456886754,58.553685516169644,43.1,34.91127230678675,56.67339135202724,44.2,35.59539649723593,54.31440028610634,44.5,35.77238294274899,53.73281835789941,44.7,36.14647463943672,52.403274892442646,44.6,36.26665489476697,51.92435328778087,43.9,35.654225584362145,53.83652579632988,42.6,35.08060360975384,55.123456903547066,40.0,34.19561256443731,58.16254685264606,37.7
3833006662,9369012510,379955980,residential,6.0,25.555493237759634,24.176509857177734,31.12670135498047,41.119911193847656,52.95964813232422,60.69464874267578,63.52579879760742,66.02325439453125,65.66633605957031,66.46211242675781,65.0570068359375,62.02088165283203,59.35943603515625,50.746315002441406,37.98722839355469,29.138545617550335,74.36533087107402,30.5,29.308544411980712,73.8086002891346,32.2,30.09679436688321,71.49168411907944,35.1,31.604959744113874,66.50507680557789,38.8,32.9585977727072,62.31700726125773,41.6,34.17586470836808,58.59121280662315,43.0,34.89749296675132,56.7503660670424,44.1,35.584586505263985,54.375348962291,44.5,35.78173660940324,53.75630952274991,44.8,36.14763716597784,52.47247786447314,44.7,36.263039404635464,51.98989699683668,43.9,35.65286415106152,53.891536005345486,42.7,35.070298992435504,55.22815087455567,40.3,34.194149371042215,58.23050967905958,36.7
9369012510,3833006662,379955980,residential,6.0,25.555493237759634,24.176509857177734,31.12670135498047,41.119911193847656,52.95964813232422,60.69464874267578,63.52579879760742,66.02325439453125,65.66633605957031,66.46211242675781,65.0570068359375,62.02088165283203,59.35943603515625,50.746315002441406,37.98722839355469,29.13854561755034,74.36533087107387,30.5,29.308544411980723,73.80860028913449,32.2,30.096794366883255,71.49168411907917,35.1,31.60495974411394,66.50507680557757,38.8,32.95859777270725,62.317007261257494,41.6,34.1758647083681,58.59121280662305,43.0,34.89749296675137,56.750366067042094,44.1,35.58458650526403,54.375348962290744,44.5,35.78173660940321,53.756309522749795,44.8,36.147637165977855,52.472477864472836,44.7,36.263039404635485,51.98989699683642,43.9,35.65286415106153,53.89153600534527,42.7,35.070298992435546,55.22815087455529,40.3,34.19414937104222,58.23050967905934,36.7
3833006663,9369012512,37401411,tertiary,9.0,60.81212838650281,24.103005981445314,32.507354736328125,41.29334716796875,52.402392578125,59.80726928710938,62.46482543945312,65.41076049804687,64.76058349609374,65.52144775390624,64.1629638671875,61.28642578125,58.743841552734374,53.3155029296875,41.374810791015626,29.13412362174458,74.42108598440387,30.4,29.30576246340251,73.8587416986378,32.5,30.087100410117667,71.56314139638641,35.1,31.58201068271071,66.60916625175791,38.6,32.93044249869154,62.42919341907182,41.4,34.159803100611796,58.65492195062146,42.7,34.87681241915453,56.81767755246934,43.9,35.57048914160557,54.430751847317765,44.3,35.799159390347036,53.750685305205394,44.6,36.16104970030031,52.50617886824612,44.5,36.26267893480143,52.04535507079941,43.8,35.65376309991353,53.95018285416228,42.5,35.06282803962137,55.345988339052624,40.9,34.18959060032841,58.31667702685801,37.5
9369012512,3833006663,37401411,tertiary,9.0,60.81212838650282,24.103005981445314,32.507354736328125,41.29334716796875,52.402392578125,59.80726928710938,62.46482543945312,65.41076049804687,64.76058349609374,65.52144775390624,64.1629638671875,61.28642578125,58.743841552734374,53.3155029296875,41.374810791015626,29.134123621744568,74.4210859844039,30.4,29.305762463402505,73.85874169863781,32.5,30.087100410117664,71.56314139638644,35.1,31.582010682710703,66.60916625175797,38.6,32.93044249869151,62.42919341907188,41.4,34.159803100611796,58.65492195062149,42.7,34.876812419154525,56.81767755246937,43.9,35.570489141605556,54.43075184731778,44.3,35.79915939034704,53.75068530520537,44.6,36.16104970030032,52.50617886824612,44.5,36.26267893480142,52.045355070799424,43.8,35.65376309991353,53.9501828541623,42.5,35.062828039621365,55.34598833905269,40.9,34.18959060032841,58.31667702685804,37.5
3833006657,3833006536,379955976,residential,6.0,56.192208339016716,24.074793497721355,32.32439422607422,41.437479654947914,52.856486002604164,60.41717020670573,63.28294372558594,66.67084248860677,65.94509379069011,66.77113850911458,64.97371419270833,61.857666015625,59.03802490234375,53.4146474202474,44.706278483072914,29.16276648549758,73.86061542232285,30.4,29.346890182221284,73.35632064879776,32.4,30.21763741532418,70.72981968854839,35.2,31.798380231681485,65.59962989470839,38.9,33.13540365176268,61.528250788989425,41.7,34.25440731766132,58.14278153411897,42.9,35.03628783591455,55.979269986182885,44.3,35.68694726533108,53.74739872061186,44.6,35.67109287311269,53.5230176978299,44.7,36.10646944572107,51.80962940534706,44.6,36.292515270223745,51.30365142041537,43.8,35.65976072166561,53.30060088699445,42.5,35.1691698515638,54.10845111096018,40.9,34.21501167384946,57.47563852998668,38.1
3833006536,3833006657,379955976,residential,6.0,56.19220833901671,24.074793497721355,32.32439422607422,41.437479654947914,52.856486002604164,60.41717020670573,63.28294372558594,66.67084248860677,65.94509379069011,66.77113850911458,64.97371419270833,61.857666015625,59.03802490234375,53.4146474202474,44.706278483072914,29.162766485497524,73.86061542232403,30.4,29.346890182221195,73.35632064879884,32.4,30.217637415323896,70.72981968855018,35.2,31.79838023168104,65.59962989471052,38.9,33.135403651762275,61.528250788991244,41.7,34.25440731766115,58.14278153412002,42.9,35.03628783591424,55.97926998618471,44.3,35.68694726533084,53.74739872061334,44.6,35.67109287311295,53.523017697830475,44.7,36.10646944572118,51.80962940534866,44.6,36.29251527022368,51.30365142041702,43.8,35.6597607216656,53.30060088699586,42.5,35.16916985156357,54.10845111096284,40.9,34.21501167384942,57.47563852998847,38.1
